3710, 36.086
3720, 36.074
3730, 36.062
3740, 36.086
3750, 36.078
3760, 36.07
3770, 36.074
3780, 36.086
3790, 36.094
3800, 36.094
3810, 36.113
3820, 36.102
3830, 36.094
3840, 36.129
3850, 36.109
3860, 36.094
3870, 36.098
3880, 36.086
3890, 36.082
3900, 36.098
3910, 36.102
3920, 36.09
3930, 36.094
3940, 36.094
3950, 36.102
3960, 36.086
3970, 36.078
3980, 36.074
3990, 36.09
4000, 36.07
4010, 36.062
4020, 36.074
4030, 36.086
4040, 36.07
4050, 36.047
4060, 36.074
4070, 36.082
4080, 36.074
4090, 36.09
4100, 36.094
4110, 36.082
4120, 36.098
4130, 36.094
4140, 36.09
4150, 36.07
4160, 36.078
4170, 36.082
4180, 36.086
4190, 36.105
4200, 36.078
4210, 36.082
4220, 36.059
4230, 36.082
4240, 36.047
4250, 36.051
4260, 36.039
4270, 36.047
4280, 36.051
4290, 36.047
4300, 36.059
4310, 36.07
4320, 36.07
4330, 36.059
4340, 36.09
4350, 36.07
4360, 36.082
4370, 36.082
4380, 36.09
4390, 36.082
